timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1480499941.05,0.505050,0.872214,2.858830,0.429129,0.416601,0.353891,0.311180,-0.765755,-0.562838,-0.493843,1.012947,0.560228,-12.780644,-26.654490,19.831453,,,,,,
1480499941.06,0.507847,0.880670,2.855933,0.869754,-0.052449,0.200802,0.309594,-0.771166,-0.556287,-0.392785,1.111192,0.273420,-12.780644,-26.654490,19.831453,,,,,,
1480499941.07,0.509253,0.888908,2.850764,0.745602,-0.280113,0.069452,0.307267,-0.776384,-0.550286,-0.364335,1.145357,0.054879,-13.094952,-26.330179,20.058344,,,,,,
1480499941.08,0.509899,0.891450,2.847127,0.151713,-0.157658,-0.117652,0.306659,-0.777984,-0.548363,-0.510775,1.189162,0.024620,-13.094952,-26.330179,20.058344,,,,,,
1480499941.09,0.510326,0.887698,2.846484,-0.417744,0.042901,-0.217385,0.308317,-0.775621,-0.550775,-0.675382,1.231279,0.096399,-13.008534,-26.079540,20.438419,,,,,,
1480499941.10,0.510653,0.880238,2.849155,-0.753113,0.287251,-0.188293,0.311316,-0.770891,-0.555707,-0.688910,1.093431,0.566022,-12.949962,-26.170671,20.358976,,,,,,
1480499941.11,0.511457,0.871781,2.854083,-0.847505,0.463033,-0.110479,0.314942,-0.765476,-0.561121,-0.692536,1.088017,0.571436,-12.949962,-26.170671,20.358976,,,,,,
1480499941.12,0.512124,0.863608,2.859821,-0.821901,0.463413,-0.060497,0.318372,-0.760191,-0.566346,-0.732084,1.013091,0.904512,-12.996622,-26.543501,19.839954,,,,,,
1480499941.13,0.511676,0.857054,2.865834,-0.665343,0.346006,0.054169,0.320551,-0.755917,-0.570821,-0.662744,0.944424,0.990544,-12.996622,-26.543501,19.839954,,,,,,
1480499941.14,0.508810,0.854034,2.872291,-0.353481,0.125505,0.267803,0.320024,-0.753936,-0.573729,-0.508013,0.841232,0.883970,-13.160839,-26.875015,19.277428,,,,,,
1480499941.15,0.502066,0.855687,2.879631,0.004908,-0.195954,0.533578,0.315548,-0.755022,-0.574780,-0.366726,0.736818,0.676571,-13.160839,-26.875015,19.277428,,,,,,
1480499941.16,0.491006,0.860579,2.888154,0.185238,-0.500667,0.713550,0.307426,-0.758220,-0.574971,-0.253349,0.693508,0.456029,-13.371054,-26.886156,19.116562,,,,,,
1480499941.17,0.476360,0.866535,2.897994,0.215278,-0.718943,0.809050,0.296896,-0.762090,-0.575388,-0.149527,0.658910,0.279902,-13.371054,-26.886156,19.116562,,,,,,
1480499941.18,0.458820,0.872271,2.909556,0.138954,-0.833419,0.881650,0.284818,-0.765792,-0.576578,0.086093,0.596160,0.066644,-13.563168,-26.599184,19.380848,,,,,,
1480499941.19,0.439822,0.876658,2.922994,-0.026687,-0.791302,0.903074,0.272380,-0.768605,-0.578839,0.023839,0.662877,0.213681,-13.638880,-26.439222,19.545891,,,,,,
1480499941.21,0.422184,0.878778,2.937151,-0.223273,-0.563196,0.830572,0.261461,-0.769960,-0.582066,0.034758,0.664231,0.216908,-13.638880,-26.439222,19.545891,,,,,,
1480499941.22,0.408284,0.878294,2.951196,-0.432207,-0.191842,0.717080,0.253493,-0.769651,-0.585986,-0.053801,0.729276,0.394198,-13.829663,-26.213949,19.714531,,,,,,
1480499941.23,0.398436,0.875203,2.964263,-0.613552,0.069851,0.563921,0.248632,-0.767673,-0.590643,-0.140325,0.764362,0.558905,-13.829663,-26.213949,19.714531,,,,,,
1480499941.24,0.390990,0.870076,2.975473,-0.726544,0.101698,0.397200,0.245724,-0.764378,-0.596109,-0.252255,0.794804,0.724817,-14.152105,-26.211281,19.487946,,,,,,
1480499941.25,0.384409,0.863773,2.984786,-0.758110,0.029437,0.267971,0.243598,-0.760299,-0.602168,-0.375647,0.846465,0.843241,-14.152105,-26.211281,19.487946,,,,,,
1480499941.26,0.379270,0.857818,2.991545,-0.625112,-0.006032,0.142735,0.242172,-0.756417,-0.607606,-0.457061,0.872720,0.905855,-14.391267,-26.399771,19.053528,,,,,,
1480499941.27,0.376754,0.853890,2.994727,-0.332359,-0.014340,0.015668,0.241734,-0.753842,-0.610972,-0.482594,0.877438,0.862361,-14.391267,-26.399771,19.053528,,,,,,
1480499941.28,0.376279,0.852961,2.994563,0.006378,-0.075793,-0.056214,0.241700,-0.753231,-0.611738,-0.450349,0.882534,0.747068,-14.451324,-26.584780,18.748390,,,,,,
1480499941.29,0.375895,0.853604,2.992809,0.090985,-0.189491,-0.085614,0.241287,-0.753654,-0.611380,-0.396073,0.850593,0.642737,-14.451324,-26.584780,18.748390,,,,,,
1480499941.30,0.373078,0.851583,2.992012,-0.278785,-0.376003,-0.128991,0.240119,-0.752324,-0.613475,-0.312263,0.783498,0.552363,-14.374091,-26.599483,18.786867,,,,,,
1480499941.31,0.365968,0.842195,2.993664,-1.085357,-0.596919,-0.256318,0.238268,-0.746106,-0.621734,-0.237444,0.721525,0.471496,-14.374091,-26.599483,18.786867,,,,,,
1480499941.32,0.356370,0.821459,2.998761,-2.223987,-0.474300,-0.428673,0.237637,-0.732141,-0.638356,-0.050153,0.334023,0.468556,-14.103943,-26.853634,18.629400,,,,,,
1480499941.33,0.352521,0.788243,3.006508,-3.350697,0.438568,-0.668804,0.243444,-0.709115,-0.661733,-0.135015,0.052667,0.599218,-14.103943,-26.853634,18.629400,,,,,,
1480499941.34,0.362192,0.745787,3.014440,-4.052028,1.751352,-0.960620,0.260271,-0.678550,-0.686898,-0.151842,0.022102,0.624383,-14.103943,-26.853634,18.629400,,,,,,
1480499941.36,0.386381,0.699154,3.021481,-4.250934,2.991805,-1.164300,0.288427,-0.643570,-0.708962,-0.370809,-0.373794,0.720299,-13.717739,-28.784523,15.823032,,,,,,
1480499941.37,0.418622,0.657416,3.028473,-3.545500,3.460114,-0.985031,0.321776,-0.611074,-0.723221,-0.522322,-0.822093,0.674973,-13.717739,-28.784523,15.823032,,,,,,
1480499941.38,0.445806,0.630344,3.033145,-2.051453,2.480323,-0.678262,0.348322,-0.589423,-0.728871,-0.457621,-1.198068,0.341160,-13.939877,-30.324152,12.378173,,,,,,
1480499941.39,0.454294,0.621016,3.033009,-0.348929,0.049688,-0.291066,0.356893,-0.581861,-0.730797,-0.115530,-1.589006,-0.397468,-13.939877,-30.324152,12.378173,,,,,,
1480499941.40,0.434534,0.626121,3.025388,0.953457,-2.963960,-0.375342,0.341129,-0.586006,-0.735002,0.371472,-1.954994,-1.398390,-14.014284,-30.893152,10.784547,,,,,,
1480499941.41,0.394757,0.637421,3.010983,1.501620,-4.927171,-0.623546,0.309065,-0.595125,-0.741826,1.095446,-2.181440,-2.605205,-14.014284,-30.893152,10.784547,,,,,,
1480499941.42,0.346302,0.650330,2.994521,1.568382,-5.509773,-0.727527,0.270140,-0.605449,-0.748636,1.940858,-2.211858,-3.877722,-12.879633,-30.761555,12.447294,,,,,,
1480499941.43,0.302009,0.663025,2.978317,1.484494,-4.829515,-0.769211,0.234422,-0.615504,-0.752464,2.392486,-1.893072,-4.541939,-12.879633,-30.761555,12.447294,,,,,,
1480499941.44,0.272209,0.675119,2.962512,1.386058,-3.272004,-0.798091,0.209880,-0.624990,-0.751889,2.099598,-1.763224,-4.507754,-10.863564,-30.498821,14.795214,,,,,,
1480499941.46,0.268424,0.696333,2.936408,1.091309,0.319106,-0.471699,0.203471,-0.641408,-0.739726,0.497183,-1.185847,-1.410695,-10.002640,-30.356956,15.668303,,,,,,
1480499941.45,0.261885,0.686227,2.947816,1.245531,-1.345557,-0.726753,0.200297,-0.633623,-0.747264,0.500356,-1.193632,-1.403157,-10.002640,-30.356956,15.668303,,,,,,
1480499941.47,0.285219,0.706126,2.929888,0.981985,1.408277,-0.102839,0.214088,-0.648891,-0.730141,0.218301,-1.091831,-0.563148,-9.257209,-30.072430,16.644711,,,,,,
1480499941.48,0.305546,0.715808,2.928613,0.854155,1.918627,0.259679,0.226983,-0.656227,-0.719614,0.047248,-0.950386,0.042200,-9.257209,-30.072430,16.644711,,,,,,
1480499941.49,0.324271,0.724214,2.931941,0.605975,1.936016,0.524946,0.238651,-0.662547,-0.709984,0.005123,-0.821309,0.394340,-9.790545,-29.732117,16.948153,,,,,,
1480499941.51,0.338497,0.730525,2.938867,0.331914,1.682801,0.681145,0.247333,-0.667260,-0.702559,0.075481,-0.698859,0.498488,-9.790545,-29.732117,16.948153,,,,,,
1480499941.52,0.347438,0.734864,2.948121,0.120475,1.325117,0.757818,0.252617,-0.670486,-0.697591,0.129234,-0.548218,0.443379,-10.816208,-29.413958,16.879637,,,,,,
1480499941.53,0.351615,0.738262,2.957984,0.059567,0.892771,0.738239,0.254743,-0.673004,-0.694386,0.125033,-0.345856,0.365864,-10.816208,-29.413958,16.879637,,,,,,
1480499941.54,0.350628,0.741841,2.966973,0.124403,0.330519,0.686664,0.253228,-0.675646,-0.692371,0.053108,-0.084257,0.338581,-11.719103,-29.192366,16.660187,,,,,,
1480499941.55,0.343733,0.746652,2.975360,0.265811,-0.255781,0.702804,0.247350,-0.679186,-0.691032,-0.018666,0.201433,0.359657,-11.719103,-29.192366,16.660187,,,,,,
1480499941.56,0.332242,0.752922,2.983239,0.406693,-0.658021,0.694117,0.237999,-0.683774,-0.689790,-0.077019,0.432843,0.372529,-12.216682,-28.955257,16.716429,,,,,,
1480499941.57,0.319268,0.759600,2.989078,0.475219,-0.886830,0.520285,0.227592,-0.688632,-0.688468,-0.102271,0.615603,0.352027,-12.330891,-28.795677,16.907145,,,,,,
1480499941.58,0.307685,0.765086,2.991310,0.418831,-0.936865,0.225999,0.218455,-0.692599,-0.687448,-0.128855,0.803347,0.314538,-12.330891,-28.795677,16.907145,,,,,,
1480499941.59,0.300408,0.768166,2.990093,0.252236,-0.666750,-0.061341,0.212814,-0.694817,-0.686978,-0.350494,1.016854,0.583356,-12.273641,-28.513655,17.419033,,,,,,
1480499941.61,0.305500,0.766062,2.984355,-0.229235,0.503171,-0.211294,0.216749,-0.693303,-0.687278,-0.489073,1.075963,0.750770,-12.133850,-28.456539,17.609325,,,,,,
1480499941.60,0.299881,0.768442,2.986848,0.033089,-0.106711,-0.231912,0.212395,-0.695016,-0.686907,-0.484719,1.077676,0.750399,-12.133850,-28.456539,17.609325,,,,,,
1480499941.62,0.313215,0.761127,2.984317,-0.508144,0.751899,-0.119406,0.223096,-0.689738,-0.688832,-0.610059,1.083018,0.935277,-12.133850,-28.456539,17.609325,,,,,,
1480499941.63,0.318872,0.754417,2.986626,-0.672694,0.630335,-0.021968,0.228435,-0.684864,-0.691938,-0.635143,0.994602,1.081724,-12.113708,-28.625759,17.346970,,,,,,
1480499941.64,0.320594,0.748296,2.989975,-0.569019,0.274319,0.051688,0.230943,-0.680391,-0.695510,-0.560365,0.869874,1.123580,-12.113708,-28.625759,17.346970,,,,,,
1480499941.65,0.318223,0.745470,2.992250,-0.190720,-0.191778,0.067785,0.229894,-0.678317,-0.697879,-0.415288,0.744327,1.024768,-12.303656,-28.857023,16.822176,,,,,,
1480499941.67,0.313187,0.747644,2.991970,0.327394,-0.578426,0.029019,0.225922,-0.679913,-0.697623,-0.299454,0.658657,0.840995,-12.303656,-28.857023,16.822176,,,,,,
1480499941.68,0.307579,0.754096,2.988468,0.739812,-0.780011,-0.067072,0.220673,-0.684630,-0.694684,-0.235337,0.655089,0.611004,-12.236000,-28.860573,16.865381,,,,,,
1480499941.70,0.300646,0.774695,2.977140,1.137144,-0.595563,-0.051440,0.211630,-0.699498,-0.682580,-0.187582,0.685765,0.188195,-12.086469,-28.748426,17.162128,,,,,,
1480499941.69,0.303299,0.763488,2.983013,1.009885,-0.726346,-0.090588,0.215768,-0.691445,-0.689455,-0.191720,0.677712,0.195070,-12.086469,-28.748426,17.162128,,,,,,
1480499941.71,0.298469,0.785443,2.972552,0.994994,-0.476582,0.025088,0.207921,-0.707138,-0.675814,-0.190556,0.731140,0.107470,-11.780284,-28.379635,17.969820,,,,,,
1480499941.72,0.295473,0.792626,2.970557,0.556952,-0.397299,0.082164,0.204410,-0.712199,-0.671557,-0.232670,0.833598,0.369799,-11.780284,-28.379635,17.969820,,,,,,
1480499941.73,0.291013,0.793973,2.971383,-0.052728,-0.346582,0.083795,0.201138,-0.713144,-0.671542,-0.214367,0.834360,0.571490,-11.623486,-28.031660,18.606827,,,,,,
1480499941.74,0.286307,0.789060,2.974210,-0.625617,-0.212961,0.032700,0.198962,-0.709692,-0.675834,-0.200565,0.834783,0.759727,-11.623486,-28.031660,18.606827,,,,,,
1480499941.75,0.282755,0.779729,2.977389,-0.964563,-0.102675,-0.070582,0.198400,-0.703087,-0.682866,-0.211415,0.822853,0.970510,-11.541772,-28.092178,18.566378,,,,,,
1480499941.76,0.280666,0.768580,2.979501,-1.044900,-0.036882,-0.184186,0.199132,-0.695115,-0.690769,-0.247319,0.810929,1.158695,-11.541772,-28.092178,18.566378,,,,,,
1480499941.77,0.281293,0.757909,2.979805,-0.921777,0.125991,-0.276920,0.201612,-0.687404,-0.697731,-0.286833,0.812816,1.275001,-11.446815,-28.495268,18.002317,,,,,,
1480499941.78,0.285285,0.749229,2.978373,-0.691503,0.329733,-0.331676,0.206068,-0.681075,-0.702619,-0.322431,0.791380,1.276945,-11.446815,-28.495268,18.002317,,,,,,
1480499941.79,0.291563,0.742825,2.975897,-0.478190,0.448439,-0.329087,0.211724,-0.676371,-0.705475,-0.304147,0.763407,1.135742,-11.337303,-28.890938,17.431946,,,,,,
1480499941.80,0.297652,0.737185,2.973095,-0.460970,0.361379,-0.346191,0.217131,-0.672206,-0.707808,-0.208541,0.694545,0.736571,-11.313719,-29.028723,17.217041,,,,,,
1480499941.82,0.301959,0.729701,2.970237,-0.671694,0.173304,-0.416178,0.221668,-0.666647,-0.711650,-0.213077,0.688986,0.740412,-11.313719,-29.028723,17.217041,,,,,,
1480499941.83,0.303718,0.718946,2.968092,-1.004386,-0.007939,-0.450401,0.225050,-0.658592,-0.718059,-0.123824,0.610328,0.573604,-11.196981,-29.309732,16.812515,,,,,,
1480499941.84,0.305034,0.703841,2.965381,-1.382761,-0.035775,-0.695237,0.228957,-0.647150,-0.727169,-0.030166,0.520091,0.422543,-11.196981,-29.309732,16.812515,,,,,,
1480499941.85,0.312580,0.682477,2.957288,-1.861450,0.362648,-1.335287,0.238635,-0.630718,-0.738410,0.034589,0.422023,0.301383,-10.863277,-29.821846,16.116449,,,,,,
1480499941.86,0.332607,0.653079,2.944383,-2.446145,1.422059,-1.880042,0.259318,-0.607634,-0.750689,-0.129832,-0.211579,0.064715,-10.527695,-30.246910,15.536587,,,,,,
1480499941.88,0.403989,0.580570,2.919597,-2.879056,3.240406,-2.139547,0.328682,-0.548501,-0.768840,-0.500648,-0.645011,-0.095845,-10.527695,-30.246910,15.536587,,,,,,
1480499941.87,0.364356,0.617915,2.931380,-2.836763,2.496268,-2.085971,0.290455,-0.579337,-0.761580,-0.462422,-0.614175,-0.103105,-10.527695,-30.246910,15.536587,,,,,,
1480499941.89,0.443040,0.548273,2.912017,-2.328686,3.200204,-1.622893,0.365853,-0.521214,-0.771030,-0.700707,-1.074428,-0.313656,-9.482366,-32.067699,12.200031,,,,,,
1480499941.90,0.470882,0.527814,2.908622,-1.335502,2.093619,-0.920031,0.391932,-0.503646,-0.769889,-0.413508,-1.502793,-0.676140,-9.482366,-32.067699,12.200031,,,,,,
1480499941.91,0.479078,0.521376,2.906025,-0.123497,0.106349,-0.317983,0.399715,-0.498073,-0.769513,0.135487,-1.935978,-1.378207,-9.166773,-32.846558,10.206238,,,,,,
1480499941.92,0.466470,0.528424,2.901801,1.002776,-1.808125,0.071168,0.388394,-0.504173,-0.771336,0.820591,-2.222939,-2.258861,-9.073787,-32.939083,9.988832,,,,,,
1480499941.93,0.442214,0.544236,2.894232,1.763026,-2.828756,0.079226,0.366114,-0.517764,-0.773227,1.728124,-2.342160,-3.211590,-9.073787,-32.939083,9.988832,,,,,,
1480499941.94,0.416578,0.564058,2.882125,2.158848,-2.973333,-0.172833,0.341953,-0.534620,-0.772820,2.396008,-2.269701,-3.962517,-8.654804,-32.664944,11.188792,,,,,,
1480499941.95,0.398114,0.584207,2.867283,2.176347,-2.257247,-0.359404,0.323384,-0.551538,-0.768914,2.514843,-1.876898,-4.196280,-8.654804,-32.664944,11.188792,,,,,,
1480499941.96,0.390777,0.602729,2.853275,1.944160,-1.126950,-0.313945,0.313788,-0.566893,-0.761689,2.108179,-1.503466,-3.895232,-7.796833,-32.144310,13.154696,,,,,,
1480499941.98,0.392615,0.618391,2.843223,1.538289,-0.146939,-0.085721,0.311752,-0.579725,-0.752815,1.448380,-1.161196,-3.064507,-7.796833,-32.144310,13.154696,,,,,,
1480499941.99,0.397634,0.630878,2.838999,1.090093,0.313810,0.231379,0.312699,-0.589854,-0.744508,0.770935,-0.811254,-2.055068,-7.367926,-31.640415,14.549609,,,,,,
1480499942.00,0.400068,0.640390,2.840255,0.687569,0.267044,0.492872,0.312310,-0.597508,-0.738544,0.059424,-0.235790,0.323398,-7.457385,-31.438869,14.935801,,,,,,
1480499942.02,0.392593,0.654125,2.853217,0.321480,-0.097175,0.809082,0.303612,-0.608465,-0.733205,0.106971,-0.098978,0.596120,-7.457385,-31.438869,14.935801,,,,,,
1480499942.01,0.398027,0.647653,2.845424,0.418124,0.040193,0.655900,0.309112,-0.603317,-0.735159,0.101472,-0.104127,0.598074,-7.457385,-31.438869,14.935801,,,,,,
1480499942.03,0.384849,0.661312,2.863051,0.361925,-0.178981,0.963911,0.296276,-0.614152,-0.731462,0.119297,0.033296,0.677889,-8.117854,-31.028009,15.442035,,,,,,
1480499942.04,0.375891,0.669538,2.873936,0.437316,-0.218572,1.043776,0.287847,-0.620624,-0.729363,0.064860,0.212680,0.697640,-8.398290,-30.888662,15.570891,,,,,,
1480499942.05,0.366095,0.678337,2.884821,0.490559,-0.308755,1.025168,0.278723,-0.627499,-0.727020,-0.034384,0.406995,0.712112,-8.398290,-30.888662,15.570891,,,,,,
1480499942.06,0.356090,0.686693,2.893987,0.493371,-0.416492,0.839811,0.269598,-0.633983,-0.724833,-0.096838,0.574092,0.728861,-8.995352,-30.545462,15.910746,,,,,,
1480499942.07,0.348393,0.693804,2.899568,0.484380,-0.357156,0.523489,0.262465,-0.639466,-0.722630,-0.152739,0.690843,0.723775,-8.995352,-30.545462,15.910746,,,,,,
1480499942.08,0.345270,0.699959,2.901341,0.502796,-0.118107,0.255075,0.258870,-0.644187,-0.719729,-0.249013,0.803046,0.739520,-9.349895,-30.228647,16.306492,,,,,,
1480499942.09,0.346893,0.705124,2.900478,0.451774,0.171523,0.060890,0.258903,-0.648128,-0.716170,-0.356178,0.897624,0.768202,-9.349895,-30.228647,16.306492,,,,,,
1480499942.10,0.351798,0.707721,2.898781,0.194565,0.415546,-0.049488,0.261832,-0.650104,-0.713309,-0.498328,0.980609,0.829001,-9.470729,-30.014847,16.628517,,,,,,
1480499942.11,0.356954,0.707257,2.898817,-0.120484,0.476096,0.010220,0.265612,-0.649751,-0.712232,-0.646441,1.034288,0.917294,-9.470729,-30.014847,16.628517,,,,,,
1480499942.13,0.358356,0.704523,2.901512,-0.356793,0.214948,0.115922,0.267232,-0.647671,-0.713519,-0.733800,0.941036,0.994266,-9.606537,-29.978617,16.615965,,,,,,
1480499942.14,0.354361,0.701054,2.906537,-0.440836,-0.162544,0.259779,0.265158,-0.645023,-0.716684,-0.654440,0.848530,0.993112,-9.606537,-29.978617,16.615965,,,,,,
1480499942.15,0.345870,0.698256,2.912943,-0.378766,-0.479620,0.360890,0.259674,-0.642883,-0.720605,-0.528198,0.759002,0.967843,-9.746957,-30.075787,16.356569,,,,,,
1480499942.16,0.335074,0.696930,2.918992,-0.217649,-0.692719,0.358213,0.252159,-0.641867,-0.724170,-0.373009,0.703482,0.822330,-9.785389,-30.110497,16.269527,,,,,,
1480499942.17,0.324065,0.697335,2.922882,0.004396,-0.823860,0.240403,0.244089,-0.642177,-0.726656,-0.256418,0.665798,0.652682,-9.785389,-30.110497,16.269527,,,,,,
1480499942.18,0.314687,0.699463,2.923519,0.228135,-0.830721,0.060158,0.236840,-0.643807,-0.727612,-0.166726,0.645104,0.530057,-9.741559,-30.098198,16.318514,,,,,,
1480499942.19,0.308395,0.703082,2.920700,0.433520,-0.732639,-0.136662,0.231548,-0.646572,-0.726863,-0.141155,0.643551,0.460887,-9.741559,-30.098198,16.318514,,,,,,
1480499942.20,0.305186,0.707716,2.915248,0.552255,-0.592571,-0.266166,0.228312,-0.650100,-0.724737,-0.172938,0.671432,0.434500,-9.466006,-29.997623,16.662254,,,,,,
1480499942.21,0.304411,0.712455,2.908609,0.559790,-0.438325,-0.324216,0.226824,-0.653694,-0.721966,-0.230624,0.719108,0.460919,-9.466006,-29.997623,16.662254,,,,,,
1480499942.22,0.305039,0.716825,2.902380,0.504335,-0.281200,-0.277652,0.226418,-0.656994,-0.719092,-0.277581,0.750317,0.534171,-9.088406,-29.854889,17.122498,,,,,,
1480499942.23,0.306573,0.720928,2.898415,0.430565,-0.032129,-0.096828,0.226705,-0.660082,-0.716168,-0.300955,0.754961,0.636166,-9.088406,-29.854889,17.122498,,,,,,
1480499942.24,0.309022,0.724391,2.897999,0.261544,0.277910,0.118886,0.227762,-0.662679,-0.713429,-0.291925,0.757086,0.754597,-8.867537,-29.718060,17.472755,,,,,,
1480499942.25,0.312488,0.724580,2.900732,-0.166574,0.571319,0.194939,0.230194,-0.662821,-0.712516,-0.259613,0.725169,0.886557,-8.927917,-29.651918,17.554186,,,,,,
1480499942.26,0.318531,0.719576,2.905320,-0.658882,0.943858,0.139143,0.235532,-0.659066,-0.714253,-0.054623,0.648599,1.166782,-9.079886,-29.641653,17.493467,,,,,,
1480499942.29,0.337485,0.700691,2.913421,-0.987167,1.100762,-0.103504,0.253103,-0.644746,-0.721278,-0.049948,0.634141,1.214900,-9.079886,-29.641653,17.493467,,,,,,
1480499942.28,0.327602,0.710889,2.909875,-0.924425,1.165049,0.017147,0.243834,-0.652508,-0.717481,-0.040679,0.641903,1.211102,-9.079886,-29.641653,17.493467,,,,,,
1480499942.30,0.344700,0.691179,2.915367,-0.831589,0.659193,-0.182441,0.260361,-0.637446,-0.725172,-0.088151,0.663737,1.257643,-9.688308,-30.063717,16.413504,,,,,,
1480499942.31,0.345909,0.684170,2.915650,-0.554377,-0.061675,-0.207908,0.262747,-0.632030,-0.729042,-0.127142,0.684596,1.170617,-9.688308,-30.063717,16.413504,,,,,,
1480499942.32,0.341079,0.678958,2.914260,-0.399530,-0.665828,-0.286169,0.260320,-0.627982,-0.733397,-0.110525,0.677695,0.842452,-9.728634,-30.362000,15.830226,,,,,,
1480499942.33,0.333725,0.672525,2.910655,-0.537171,-0.942775,-0.514892,0.256238,-0.622963,-0.739094,-0.021298,0.660072,0.466511,-9.728634,-30.362000,15.830226,,,,,,
1480499942.34,0.329517,0.660694,2.904613,-1.054855,-0.613899,-0.872519,0.255493,-0.613665,-0.747087,0.060562,0.605441,0.094377,-9.257229,-30.586218,15.680574,,,,,,
1480499942.35,0.334955,0.639942,2.897700,-1.893046,0.413781,-1.192055,0.263682,-0.597149,-0.757552,0.083318,0.447643,-0.185517,-9.257229,-30.586218,15.680574,,,,,,
1480499942.36,0.352750,0.607615,2.892360,-2.998541,1.687902,-1.466429,0.283643,-0.570911,-0.770459,-0.032544,0.152179,-0.302096,-8.525423,-31.186565,14.893243,,,,,,
1480499942.37,0.380813,0.564484,2.891109,-3.929595,2.828212,-1.524463,0.314015,-0.534980,-0.784341,-0.272023,-0.202554,-0.278235,-8.525423,-31.186565,14.893243,,,,,,
1480499942.38,0.414380,0.519908,2.896623,-3.935334,3.539885,-1.045821,0.349422,-0.496800,-0.794414,-0.472347,-0.581020,-0.193715,-8.096733,-32.386375,12.355526,,,,,,
1480499942.39,0.445548,0.489064,2.906982,-2.549619,3.207125,-0.224013,0.380433,-0.469800,-0.796592,-0.420869,-0.955249,-0.187219,-8.093836,-32.984982,10.657118,,,,,,
1480499942.40,0.462340,0.479914,2.914519,-0.549096,1.351843,0.272151,0.395656,-0.461703,-0.793906,0.260838,-1.781415,-0.937616,-8.301928,-33.340454,9.305142,,,,,,
1480499942.42,0.453798,0.491479,2.910061,1.369283,-2.102241,0.088998,0.386493,-0.471931,-0.792404,1.758572,-2.225487,-3.177139,-8.301928,-33.340454,9.305142,,,,,,
1480499942.43,0.426078,0.508494,2.898868,1.954832,-3.338229,-0.224108,0.361011,-0.486862,-0.795384,2.353009,-1.837021,-5.115627,-8.508451,-33.301834,9.256750,,,,,,
1480499942.44,0.395216,0.528324,2.884069,2.230495,-3.566755,-0.393933,0.332513,-0.504087,-0.797077,1.771796,-1.550250,-4.626095,-8.508451,-33.301834,9.256750,,,,,,
1480499942.45,0.369249,0.549044,2.868871,2.237655,-2.964180,-0.396126,0.307869,-0.521872,-0.795529,1.049247,-1.375696,-3.487842,-7.595094,-32.905704,11.252670,,,,,,
1480499942.46,0.351974,0.569214,2.857254,2.023979,-1.914683,-0.102358,0.290393,-0.538970,-0.790685,1.066724,-1.358597,-3.492686,-7.595094,-32.905704,11.252670,,,,,,
